record_id,date,city,area_type,road_type,vehicle_count,avg_speed_kmph,congestion_level,accidents_reported,weather
4004,2025-06-16 19:00:00,Hyderabad,Highway,Highway,565,86,Medium,0,Fog
4005,2025-06-16 20:00:00,Bangalore,Urban,Highway,1564,63,Low,0,Clear
4006,2025-06-16 21:00:00,Delhi,Urban,Main Road,1549,45,Low,0,Clear
4007,2025-06-16 22:00:00,Delhi,Suburban,Street,1336,65,Low,1,Cloudy
4008,2025-06-16 23:00:00,Mumbai,Suburban,Main Road,1611,26,Severe,0,Clear
4009,2025-06-17 00:00:00,Bangalore,Suburban,Highway,1532,19,Severe,0,Clear
4010,2025-06-17 01:00:00,Mumbai,Highway,Highway,585,53,Severe,0,Rain
4011,2025-06-17 02:00:00,Bangalore,Highway,Ring Road,1851,11,Severe,0,Clear
4012,2025-06-17 03:00:00,Mumbai,Highway,Street,790,23,Severe,1,Rain
4013,2025-06-17 04:00:00,Delhi,Highway,Main Road,830,50,Medium,1,Clear
4014,2025-06-17 05:00:00,Hyderabad,Suburban,Highway,1710,11,High,0,Fog
4015,2025-06-17 06:00:00,Mumbai,Highway,Highway,1757,28,Severe,1,Fog
4016,2025-06-17 07:00:00,Bangalore,Highway,Highway,1819,89,Low,0,Clear
4017,2025-06-17 08:00:00,Bangalore,Highway,Main Road,1368,10,High,0,Fog
4018,2025-06-17 09:00:00,Delhi,Highway,Main Road,1988,11,Severe,0,Fog
4019,2025-06-17 10:00:00,Bangalore,Urban,Street,1508,36,Severe,0,Fog
4020,2025-06-17 11:00:00,Chennai,Suburban,Ring Road,1348,11,Medium,1,Cloudy
4021,2025-06-17 12:00:00,Hyderabad,Suburban,Ring Road,637,60,Medium,1,Fog
4022,2025-06-17 13:00:00,Mumbai,Highway,Ring Road,1381,19,Medium,0,Rain
4023,2025-06-17 14:00:00,Hyderabad,Urban,Highway,775,28,Severe,0,Cloudy
4024,2025-06-17 15:00:00,Delhi,Suburban,Ring Road,992,89,Medium,0,Rain
4025,2025-06-17 16:00:00,Mumbai,Suburban,Highway,1046,22,Severe,0,Rain
4026,2025-06-17 17:00:00,Mumbai,Highway,Street,425,57,High,0,Rain
4027,2025-06-17 18:00:00,Chennai,Highway,Highway,1231,65,High,1,Cloudy
4028,2025-06-17 19:00:00,Delhi,Suburban,Street,1887,81,Severe,0,Clear
4029,2025-06-17 20:00:00,Bangalore,Suburban,Street,253,65,Low,0,Fog
4030,2025-06-17 21:00:00,Chennai,Urban,Ring Road,1038,59,Severe,1,Fog
4031,2025-06-17 22:00:00,Chennai,Suburban,Ring Road,710,54,High,1,Clear
4032,2025-06-17 23:00:00,Hyderabad,Suburban,Highway,124,68,High,0,Clear
4033,2025-06-18 00:00:00,Hyderabad,Highway,Main Road,1453,48,Severe,1,Rain
4034,2025-06-18 01:00:00,Hyderabad,Suburban,Ring Road,790,30,Severe,1,Cloudy
4035,2025-06-18 02:00:00,Chennai,Highway,Ring Road,353,64,Severe,0,Rain
4036,2025-06-18 03:00:00,Bangalore,Suburban,Main Road,1135,66,High,1,Fog
4037,2025-06-18 04:00:00,Mumbai,Suburban,Main Road,619,50,Low,0,Clear
4038,2025-06-18 05:00:00,Hyderabad,Suburban,Ring Road,835,79,Severe,0,Fog
4039,2025-06-18 06:00:00,Bangalore,Urban,Main Road,1181,58,High,0,Clear
4040,2025-06-18 07:00:00,Delhi,Highway,Highway,1260,53,Severe,0,Cloudy
4041,2025-06-18 08:00:00,Hyderabad,Urban,Street,1036,44,High,0,Rain
4042,2025-06-18 09:00:00,Mumbai,Suburban,Street,278,14,Severe,1,Fog
4043,2025-06-18 10:00:00,Delhi,Urban,Ring Road,1121,80,High,0,Cloudy
4044,2025-06-18 11:00:00,Delhi,Highway,Ring Road,1904,83,Severe,1,Fog
4045,2025-06-18 12:00:00,Mumbai,Suburban,Highway,317,83,Medium,2,Clear
4046,2025-06-18 13:00:00,Hyderabad,Urban,Main Road,776,60,Severe,0,Fog
4047,2025-06-18 14:00:00,Chennai,Urban,Ring Road,851,66,High,0,Cloudy
4048,2025-06-18 15:00:00,Mumbai,Highway,Street,303,67,Severe,1,Cloudy
4049,2025-06-18 16:00:00,Mumbai,Urban,Highway,1006,45,Low,0,Rain
4050,2025-06-18 17:00:00,Mumbai,Highway,Highway,919,19,Severe,0,Fog
4051,2025-06-18 18:00:00,Delhi,Suburban,Main Road,136,59,Severe,1,Clear
4052,2025-06-18 19:00:00,Bangalore,Suburban,Ring Road,1254,46,Severe,1,Fog
4053,2025-06-18 20:00:00,Chennai,Urban,Ring Road,1098,29,Low,0,Rain
4054,2025-06-18 21:00:00,Hyderabad,Suburban,Highway,1461,22,Low,0,Clear
4055,2025-06-18 22:00:00,Hyderabad,Suburban,Street,271,84,Low,0,Clear
4056,2025-06-18 23:00:00,Bangalore,Urban,Ring Road,1039,28,Medium,0,Rain
4057,2025-06-19 00:00:00,Mumbai,Suburban,Street,446,65,Low,2,Clear
4058,2025-06-19 01:00:00,Chennai,Urban,Highway,987,54,Medium,1,Cloudy
4059,2025-06-19 02:00:00,Hyderabad,Highway,Ring Road,560,69,Severe,0,Cloudy
4060,2025-06-19 03:00:00,Hyderabad,Highway,Street,610,77,Medium,2,Clear
4061,2025-06-19 04:00:00,Mumbai,Highway,Highway,895,66,Severe,1,Fog
4062,2025-06-19 05:00:00,Bangalore,Urban,Street,489,63,Medium,0,Clear
4063,2025-06-19 06:00:00,Chennai,Urban,Ring Road,1248,46,Low,0,Fog
4064,2025-06-19 07:00:00,Bangalore,Suburban,Main Road,1977,46,Low,0,Rain
4065,2025-06-19 08:00:00,Bangalore,Suburban,Street,360,23,Medium,1,Cloudy
4066,2025-06-19 09:00:00,Chennai,Suburban,Main Road,1347,53,Medium,0,Cloudy
4067,2025-06-19 10:00:00,Chennai,Suburban,Ring Road,84,51,Low,0,Rain
4068,2025-06-19 11:00:00,Hyderabad,Suburban,Main Road,266,10,Severe,0,Rain
4069,2025-06-19 12:00:00,Hyderabad,Urban,Highway,770,32,Severe,0,Cloudy
4070,2025-06-19 13:00:00,Chennai,Urban,Main Road,1745,73,Severe,0,Rain
4071,2025-06-19 14:00:00,Delhi,Highway,Street,1065,37,Severe,1,Clear
4072,2025-06-19 15:00:00,Hyderabad,Highway,Street,1481,13,High,2,Clear
4073,2025-06-19 16:00:00,Delhi,Highway,Main Road,568,50,Severe,2,Fog
4074,2025-06-19 17:00:00,Chennai,Highway,Highway,318,69,High,0,Fog
4075,2025-06-19 18:00:00,Hyderabad,Urban,Ring Road,687,27,High,0,Fog
4076,2025-06-19 19:00:00,Bangalore,Urban,Main Road,524,72,Low,0,Clear
4077,2025-06-19 20:00:00,Chennai,Urban,Street,1953,70,Low,0,Cloudy
4078,2025-06-19 21:00:00,Mumbai,Suburban,Street,1398,58,Medium,0,Fog
4079,2025-06-19 22:00:00,Delhi,Suburban,Main Road,1429,56,Severe,0,Clear
4080,2025-06-19 23:00:00,Chennai,Highway,Main Road,139,48,Severe,0,Cloudy
4081,2025-06-20 00:00:00,Chennai,Suburban,Main Road,1115,15,Low,0,Rain
4082,2025-06-20 01:00:00,Hyderabad,Urban,Ring Road,1438,62,Low,1,Clear
4083,2025-06-20 02:00:00,Hyderabad,Highway,Street,1744,85,Low,0,Rain
4084,2025-06-20 03:00:00,Hyderabad,Highway,Street,1275,34,Medium,0,Fog
4085,2025-06-20 04:00:00,Mumbai,Suburban,Street,1439,74,Severe,0,Cloudy
4086,2025-06-20 05:00:00,Hyderabad,Highway,Ring Road,1867,14,Medium,1,Clear
4087,2025-06-20 06:00:00,Chennai,Suburban,Highway,1031,74,High,0,Fog
4088,2025-06-20 07:00:00,Hyderabad,Suburban,Street,1917,17,High,1,Fog
4089,2025-06-20 08:00:00,Bangalore,Highway,Street,337,48,Severe,1,Cloudy
4090,2025-06-20 09:00:00,Hyderabad,Suburban,Highway,1676,52,Low,0,Rain
4091,2025-06-20 10:00:00,Mumbai,Suburban,Ring Road,530,82,Low,0,Fog
4092,2025-06-20 11:00:00,Bangalore,Suburban,Highway,686,14,Medium,0,Cloudy
4093,2025-06-20 12:00:00,Chennai,Suburban,Highway,550,13,High,0,Cloudy
4094,2025-06-20 13:00:00,Chennai,Highway,Highway,1711,10,High,0,Clear
4095,2025-06-20 14:00:00,Delhi,Urban,Highway,101,65,Severe,1,Fog
4096,2025-06-20 15:00:00,Bangalore,Urban,Ring Road,1989,54,High,0,Rain
4097,2025-06-20 16:00:00,Delhi,Suburban,Ring Road,152,74,Low,0,Rain
4098,2025-06-20 17:00:00,Bangalore,Suburban,Highway,1434,12,Low,1,Fog
4099,2025-06-20 18:00:00,Bangalore,Suburban,Main Road,1497,31,Low,0,Rain
4100,2025-06-20 19:00:00,Mumbai,Urban,Main Road,748,81,Severe,0,Cloudy
4101,2025-06-20 20:00:00,Delhi,Suburban,Main Road,1278,65,Medium,0,Cloudy
4102,2025-06-20 21:00:00,Mumbai,Highway,Main Road,1087,27,High,0,Fog
4103,2025-06-20 22:00:00,Bangalore,Highway,Street,1689,34,Severe,1,Rain
4104,2025-06-20 23:00:00,Chennai,Highway,Ring Road,1702,57,Medium,0,Cloudy
4105,2025-06-21 00:00:00,Bangalore,Urban,Ring Road,519,40,Severe,0,Fog
4106,2025-06-21 01:00:00,Mumbai,Suburban,Highway,1539,39,High,0,Cloudy
4107,2025-06-21 02:00:00,Delhi,Suburban,Street,1377,89,Low,0,Fog
4108,2025-06-21 03:00:00,Delhi,Suburban,Highway,1678,75,Medium,1,Clear
4109,2025-06-21 04:00:00,Mumbai,Urban,Highway,476,19,Medium,1,Clear
4110,2025-06-21 05:00:00,Delhi,Urban,Ring Road,1729,80,Severe,0,Fog
4111,2025-06-21 06:00:00,Hyderabad,Urban,Street,159,68,Severe,0,Clear
4112,2025-06-21 07:00:00,Chennai,Urban,Main Road,1748,60,Low,0,Clear
4113,2025-06-21 08:00:00,Chennai,Highway,Ring Road,1638,18,Severe,0,Rain
4114,2025-06-21 09:00:00,Chennai,Urban,Street,564,63,High,1,Clear
4115,2025-06-21 10:00:00,Delhi,Urban,Street,117,71,High,0,Rain
4116,2025-06-21 11:00:00,Delhi,Urban,Ring Road,1319,18,High,0,Clear
4117,2025-06-21 12:00:00,Bangalore,Suburban,Ring Road,438,18,High,2,Clear
4118,2025-06-21 13:00:00,Bangalore,Suburban,Highway,1723,33,Low,0,Cloudy
4119,2025-06-21 14:00:00,Chennai,Suburban,Highway,357,48,Low,0,Fog
4120,2025-06-21 15:00:00,Hyderabad,Highway,Highway,1998,84,Low,1,Clear
4121,2025-06-21 16:00:00,Bangalore,Highway,Main Road,1425,17,Severe,0,Fog
4122,2025-06-21 17:00:00,Bangalore,Urban,Ring Road,1872,34,Low,1,Fog
4123,2025-06-21 18:00:00,Delhi,Suburban,Street,1139,75,Medium,0,Cloudy
4124,2025-06-21 19:00:00,Hyderabad,Highway,Ring Road,509,19,Medium,0,Fog
4125,2025-06-21 20:00:00,Chennai,Suburban,Street,396,33,Medium,0,Fog
4126,2025-06-21 21:00:00,Bangalore,Highway,Main Road,374,89,Severe,1,Clear
4127,2025-06-21 22:00:00,Hyderabad,Highway,Ring Road,716,68,Severe,1,Cloudy
4128,2025-06-21 23:00:00,Hyderabad,Urban,Street,1672,40,Low,1,Fog
4129,2025-06-22 00:00:00,Chennai,Urban,Street,1106,20,High,0,Clear
4130,2025-06-22 01:00:00,Hyderabad,Highway,Highway,117,15,Medium,1,Cloudy
4131,2025-06-22 02:00:00,Hyderabad,Urban,Main Road,236,79,Severe,0,Clear
4132,2025-06-22 03:00:00,Hyderabad,Highway,Ring Road,241,41,Medium,0,Cloudy
4133,2025-06-22 04:00:00,Bangalore,Highway,Highway,1286,48,Low,0,Cloudy
4134,2025-06-22 05:00:00,Chennai,Suburban,Main Road,1673,57,Severe,0,Rain
4135,2025-06-22 06:00:00,Hyderabad,Urban,Highway,477,22,High,1,Rain
4136,2025-06-22 07:00:00,Hyderabad,Urban,Ring Road,1424,68,High,0,Rain
4137,2025-06-22 08:00:00,Bangalore,Urban,Street,1181,76,Severe,0,Fog
4138,2025-06-22 09:00:00,Chennai,Suburban,Ring Road,1313,65,High,0,Clear
4139,2025-06-22 10:00:00,Delhi,Suburban,Main Road,265,50,Low,1,Cloudy
4140,2025-06-22 11:00:00,Bangalore,Suburban,Ring Road,226,65,High,0,Clear
4141,2025-06-22 12:00:00,Chennai,Urban,Main Road,1638,44,Medium,0,Fog
4142,2025-06-22 13:00:00,Hyderabad,Urban,Highway,1403,47,Medium,0,Rain
4143,2025-06-22 14:00:00,Chennai,Urban,Main Road,610,76,Medium,0,Rain
4144,2025-06-22 15:00:00,Chennai,Suburban,Street,930,43,Severe,0,Clear
4145,2025-06-22 16:00:00,Chennai,Suburban,Street,675,85,Severe,0,Clear
4146,2025-06-22 17:00:00,Delhi,Highway,Street,1523,79,Severe,0,Cloudy
4147,2025-06-22 18:00:00,Chennai,Suburban,Highway,656,20,Severe,0,Clear
4148,2025-06-22 19:00:00,Delhi,Highway,Main Road,1520,36,Severe,0,Cloudy
4149,2025-06-22 20:00:00,Hyderabad,Urban,Highway,1610,57,Low,0,Cloudy
4150,2025-06-22 21:00:00,Delhi,Suburban,Ring Road,1717,33,Severe,1,Rain
4151,2025-06-22 22:00:00,Hyderabad,Urban,Ring Road,228,27,High,0,Clear
4152,2025-06-22 23:00:00,Hyderabad,Urban,Ring Road,444,36,Low,0,Rain
4153,2025-06-23 00:00:00,Delhi,Urban,Ring Road,1218,63,Severe,1,Cloudy
4154,2025-06-23 01:00:00,Bangalore,Urban,Street,925,64,High,0,Rain
4155,2025-06-23 02:00:00,Mumbai,Suburban,Main Road,1011,30,Low,0,Rain
4156,2025-06-23 03:00:00,Chennai,Urban,Street,247,68,Medium,1,Cloudy
4157,2025-06-23 04:00:00,Mumbai,Highway,Main Road,1018,43,Low,0,Fog
4158,2025-06-23 05:00:00,Chennai,Suburban,Main Road,1910,67,Severe,1,Fog
4159,2025-06-23 06:00:00,Chennai,Urban,Highway,1157,57,Low,2,Clear
4160,2025-06-23 07:00:00,Hyderabad,Suburban,Ring Road,718,63,Low,1,Rain
4161,2025-06-23 08:00:00,Chennai,Highway,Main Road,1158,27,Medium,0,Clear
4162,2025-06-23 09:00:00,Chennai,Urban,Ring Road,506,12,Low,0,Rain
4163,2025-06-23 10:00:00,Delhi,Highway,Ring Road,1549,33,Low,0,Clear
4164,2025-06-23 11:00:00,Mumbai,Urban,Ring Road,1326,10,Medium,0,Clear
4165,2025-06-23 12:00:00,Delhi,Highway,Street,1960,15,Severe,1,Cloudy
4166,2025-06-23 13:00:00,Chennai,Urban,Ring Road,121,28,High,0,Fog
4167,2025-06-23 14:00:00,Hyderabad,Suburban,Main Road,272,52,Low,0,Fog
4168,2025-06-23 15:00:00,Delhi,Urban,Street,325,17,Medium,0,Fog
4169,2025-06-23 16:00:00,Delhi,Suburban,Ring Road,1868,78,Low,1,Cloudy
4170,2025-06-23 17:00:00,Bangalore,Urban,Highway,1849,61,Severe,0,Fog
4171,2025-06-23 18:00:00,Chennai,Urban,Ring Road,1319,82,Severe,1,Cloudy
4172,2025-06-23 19:00:00,Hyderabad,Highway,Ring Road,1414,56,Medium,1,Rain
4173,2025-06-23 20:00:00,Delhi,Highway,Street,622,37,High,1,Cloudy
4174,2025-06-23 21:00:00,Delhi,Highway,Main Road,973,55,High,1,Clear
4175,2025-06-23 22:00:00,Hyderabad,Urban,Ring Road,520,13,Low,0,Clear
4176,2025-06-23 23:00:00,Chennai,Urban,Street,503,17,Medium,1,Rain
4177,2025-06-24 00:00:00,Bangalore,Urban,Street,1844,70,High,1,Rain
4178,2025-06-24 01:00:00,Delhi,Suburban,Main Road,1018,26,Severe,0,Clear
4179,2025-06-24 02:00:00,Bangalore,Suburban,Street,56,43,High,0,Fog
4180,2025-06-24 03:00:00,Mumbai,Urban,Main Road,237,29,Medium,2,Fog
4181,2025-06-24 04:00:00,Chennai,Highway,Highway,53,89,Severe,0,Fog
4182,2025-06-24 05:00:00,Mumbai,Highway,Ring Road,1816,83,Low,0,Rain
4183,2025-06-24 06:00:00,Mumbai,Highway,Street,1718,43,Severe,0,Clear
4184,2025-06-24 07:00:00,Mumbai,Urban,Highway,956,52,High,0,Cloudy
4185,2025-06-24 08:00:00,Chennai,Highway,Street,1198,19,High,1,Rain
4186,2025-06-24 09:00:00,Chennai,Urban,Street,1088,39,High,1,Clear
4187,2025-06-24 10:00:00,Hyderabad,Suburban,Highway,1009,34,Low,0,Fog
4188,2025-06-24 11:00:00,Bangalore,Highway,Street,574,66,High,1,Fog
4189,2025-06-24 12:00:00,Bangalore,Suburban,Street,679,72,Medium,0,Fog
4190,2025-06-24 13:00:00,Hyderabad,Highway,Highway,1313,80,Low,0,Clear
4191,2025-06-24 14:00:00,Hyderabad,Urban,Street,824,56,Severe,0,Fog
4192,2025-06-24 15:00:00,Mumbai,Urban,Main Road,409,12,High,0,Clear
4193,2025-06-24 16:00:00,Hyderabad,Urban,Street,567,55,Medium,0,Rain
4194,2025-06-24 17:00:00,Delhi,Urban,Ring Road,1393,45,Medium,0,Cloudy
4195,2025-06-24 18:00:00,Bangalore,Highway,Street,1304,35,Low,0,Fog
4196,2025-06-24 19:00:00,Hyderabad,Suburban,Ring Road,1103,19,Medium,1,Rain
4197,2025-06-24 20:00:00,Delhi,Urban,Ring Road,1607,43,Low,0,Rain
4198,2025-06-24 21:00:00,Delhi,Highway,Street,970,87,Low,1,Clear
4199,2025-06-24 22:00:00,Delhi,Suburban,Highway,1229,17,Low,1,Rain
4200,2025-06-24 23:00:00,Delhi,Urban,Main Road,1703,64,Severe,1,Clear
4201,2025-06-25 00:00:00,Mumbai,Suburban,Main Road,901,19,Severe,0,Clear
4202,2025-06-25 01:00:00,Delhi,Urban,Street,984,66,Medium,0,Rain
4203,2025-06-25 02:00:00,Mumbai,Suburban,Highway,950,88,Severe,1,Clear
4204,2025-06-25 03:00:00,Mumbai,Suburban,Highway,1778,54,Low,0,Clear
4205,2025-06-25 04:00:00,Delhi,Urban,Main Road,448,59,Low,0,Clear
4206,2025-06-25 05:00:00,Bangalore,Highway,Highway,1419,73,Severe,0,Rain
4207,2025-06-25 06:00:00,Delhi,Suburban,Street,1268,11,Medium,0,Cloudy
4208,2025-06-25 07:00:00,Delhi,Urban,Street,217,54,Low,0,Clear
4209,2025-06-25 08:00:00,Delhi,Suburban,Highway,426,71,Severe,0,Fog
4210,2025-06-25 09:00:00,Bangalore,Suburban,Street,1562,23,High,0,Rain
4211,2025-06-25 10:00:00,Chennai,Highway,Ring Road,1824,83,Medium,0,Rain
4212,2025-06-25 11:00:00,Chennai,Suburban,Main Road,1435,24,Medium,1,Clear
4213,2025-06-25 12:00:00,Mumbai,Suburban,Street,1555,23,Medium,0,Rain
4214,2025-06-25 13:00:00,Mumbai,Urban,Highway,1317,40,High,0,Fog
4215,2025-06-25 14:00:00,Bangalore,Urban,Main Road,1654,38,Low,0,Cloudy
4216,2025-06-25 15:00:00,Hyderabad,Highway,Street,656,36,Medium,0,Rain
4217,2025-06-25 16:00:00,Chennai,Suburban,Main Road,1060,18,Severe,0,Rain
4218,2025-06-25 17:00:00,Mumbai,Suburban,Highway,638,29,Medium,2,Rain
4219,2025-06-25 18:00:00,Chennai,Suburban,Ring Road,1244,67,Severe,0,Clear
4220,2025-06-25 19:00:00,Bangalore,Highway,Ring Road,1586,88,Medium,0,Fog
4221,2025-06-25 20:00:00,Bangalore,Suburban,Street,1479,58,Severe,0,Cloudy
4222,2025-06-25 21:00:00,Hyderabad,Urban,Ring Road,1647,66,Severe,0,Fog
4223,2025-06-25 22:00:00,Hyderabad,Highway,Street,1280,25,Severe,1,Fog
4224,2025-06-25 23:00:00,Bangalore,Urban,Main Road,1227,84,High,1,Rain
4225,2025-06-26 00:00:00,Mumbai,Urban,Street,1859,17,High,1,Cloudy
4226,2025-06-26 01:00:00,Chennai,Highway,Street,97,76,High,0,Fog
4227,2025-06-26 02:00:00,Delhi,Urban,Street,1722,28,Low,0,Cloudy
4228,2025-06-26 03:00:00,Hyderabad,Suburban,Ring Road,1074,76,Severe,1,Clear
4229,2025-06-26 04:00:00,Delhi,Highway,Street,1820,45,Low,0,Rain
4230,2025-06-26 05:00:00,Mumbai,Urban,Highway,1978,69,High,0,Clear
4231,2025-06-26 06:00:00,Hyderabad,Suburban,Street,1841,45,Severe,0,Cloudy
4232,2025-06-26 07:00:00,Delhi,Suburban,Main Road,1480,20,Low,0,Rain
4233,2025-06-26 08:00:00,Mumbai,Urban,Highway,1180,60,High,0,Clear
4234,2025-06-26 09:00:00,Chennai,Suburban,Main Road,222,89,Low,0,Rain
4235,2025-06-26 10:00:00,Mumbai,Highway,Main Road,555,64,Low,1,Clear
4236,2025-06-26 11:00:00,Hyderabad,Urban,Main Road,1203,63,High,1,Fog
4237,2025-06-26 12:00:00,Bangalore,Suburban,Highway,447,26,Severe,0,Rain
4238,2025-06-26 13:00:00,Chennai,Suburban,Highway,343,71,Medium,0,Cloudy
4239,2025-06-26 14:00:00,Delhi,Urban,Ring Road,601,51,Medium,0,Rain
4240,2025-06-26 15:00:00,Hyderabad,Urban,Highway,1520,33,Low,0,Cloudy
4241,2025-06-26 16:00:00,Bangalore,Urban,Street,899,26,Low,0,Clear
4242,2025-06-26 17:00:00,Mumbai,Urban,Main Road,1089,57,Low,0,Clear
4243,2025-06-26 18:00:00,Bangalore,Highway,Ring Road,1712,79,Severe,1,Cloudy
4244,2025-06-26 19:00:00,Hyderabad,Urban,Highway,934,16,Low,2,Clear
4245,2025-06-26 20:00:00,Hyderabad,Highway,Main Road,1422,23,Low,1,Rain
4246,2025-06-26 21:00:00,Bangalore,Highway,Highway,1053,20,Low,1,Clear
4247,2025-06-26 22:00:00,Mumbai,Urban,Ring Road,1276,21,High,0,Cloudy
4248,2025-06-26 23:00:00,Bangalore,Highway,Highway,183,14,Medium,0,Cloudy
4249,2025-06-27 00:00:00,Hyderabad,Urban,Highway,820,14,Medium,2,Fog
4250,2025-06-27 01:00:00,Hyderabad,Urban,Main Road,1599,29,High,0,Cloudy
4251,2025-06-27 02:00:00,Delhi,Suburban,Street,557,63,Severe,1,Clear
4252,2025-06-27 03:00:00,Delhi,Urban,Highway,1139,64,Severe,0,Cloudy
4253,2025-06-27 04:00:00,Chennai,Suburban,Ring Road,529,67,Severe,0,Clear
4254,2025-06-27 05:00:00,Hyderabad,Highway,Highway,912,88,High,1,Clear
4255,2025-06-27 06:00:00,Delhi,Suburban,Highway,508,39,Medium,0,Fog
4256,2025-06-27 07:00:00,Bangalore,Highway,Street,1415,33,Medium,0,Clear
4257,2025-06-27 08:00:00,Mumbai,Urban,Main Road,1780,82,Low,0,Cloudy
4258,2025-06-27 09:00:00,Bangalore,Highway,Ring Road,675,12,Medium,1,Cloudy
4259,2025-06-27 10:00:00,Mumbai,Highway,Main Road,208,57,Severe,0,Cloudy
4260,2025-06-27 11:00:00,Delhi,Urban,Main Road,210,80,Severe,1,Clear
4261,2025-06-27 12:00:00,Chennai,Highway,Main Road,1327,31,Low,1,Cloudy
4262,2025-06-27 13:00:00,Bangalore,Urban,Highway,1970,23,Low,1,Rain
4263,2025-06-27 14:00:00,Bangalore,Suburban,Street,989,57,Medium,0,Rain
4264,2025-06-27 15:00:00,Bangalore,Urban,Highway,1600,38,Low,1,Cloudy
4265,2025-06-27 16:00:00,Mumbai,Urban,Ring Road,1622,59,Low,0,Clear
4266,2025-06-27 17:00:00,Delhi,Highway,Street,204,89,High,0,Cloudy
4267,2025-06-27 18:00:00,Bangalore,Suburban,Main Road,535,19,Medium,0,Rain
4268,2025-06-27 19:00:00,Bangalore,Urban,Street,481,80,Severe,0,Clear
4269,2025-06-27 20:00:00,Chennai,Suburban,Ring Road,1100,36,High,0,Cloudy
4270,2025-06-27 21:00:00,Chennai,Suburban,Highway,1053,88,Severe,0,Clear
4271,2025-06-27 22:00:00,Delhi,Highway,Highway,1085,37,Low,1,Cloudy
4272,2025-06-27 23:00:00,Delhi,Urban,Main Road,116,18,Low,0,Fog
4273,2025-06-28 00:00:00,Hyderabad,Highway,Highway,591,80,Severe,0,Clear
4274,2025-06-28 01:00:00,Chennai,Urban,Highway,145,89,High,0,Rain
4275,2025-06-28 02:00:00,Hyderabad,Suburban,Ring Road,264,35,High,0,Rain
4276,2025-06-28 03:00:00,Mumbai,Urban,Street,243,17,High,0,Rain
4277,2025-06-28 04:00:00,Hyderabad,Urban,Highway,1720,11,Low,1,Rain
4278,2025-06-28 05:00:00,Bangalore,Suburban,Ring Road,1363,66,Medium,2,Cloudy
4279,2025-06-28 06:00:00,Hyderabad,Suburban,Ring Road,1617,61,Low,1,Cloudy
4280,2025-06-28 07:00:00,Delhi,Urban,Main Road,934,67,Severe,0,Clear
4281,2025-06-28 08:00:00,Mumbai,Highway,Ring Road,88,12,High,0,Fog
4282,2025-06-28 09:00:00,Bangalore,Urban,Main Road,1937,17,Medium,2,Fog
4283,2025-06-28 10:00:00,Hyderabad,Suburban,Highway,988,68,High,0,Clear
4284,2025-06-28 11:00:00,Mumbai,Highway,Main Road,988,11,Low,0,Rain
4285,2025-06-28 12:00:00,Mumbai,Suburban,Ring Road,255,71,Medium,0,Fog
4286,2025-06-28 13:00:00,Bangalore,Suburban,Street,1972,58,Medium,0,Fog
4287,2025-06-28 14:00:00,Hyderabad,Highway,Street,991,29,Low,1,Clear
4288,2025-06-28 15:00:00,Mumbai,Suburban,Highway,604,38,High,0,Rain
4289,2025-06-28 16:00:00,Mumbai,Suburban,Highway,533,26,High,0,Cloudy
4290,2025-06-28 17:00:00,Chennai,Suburban,Street,1410,83,High,0,Cloudy
4291,2025-06-28 18:00:00,Mumbai,Suburban,Main Road,1569,31,Low,0,Fog
4292,2025-06-28 19:00:00,Chennai,Suburban,Highway,820,15,Severe,0,Cloudy
4293,2025-06-28 20:00:00,Hyderabad,Suburban,Ring Road,298,71,Severe,1,Clear
4294,2025-06-28 21:00:00,Hyderabad,Suburban,Highway,1147,40,High,0,Fog
4295,2025-06-28 22:00:00,Hyderabad,Suburban,Main Road,422,71,Medium,0,Fog
4296,2025-06-28 23:00:00,Delhi,Suburban,Highway,1904,21,Severe,0,Rain
4297,2025-06-29 00:00:00,Hyderabad,Urban,Ring Road,928,21,High,1,Cloudy
4298,2025-06-29 01:00:00,Mumbai,Urban,Ring Road,1881,72,Severe,2,Rain
4299,2025-06-29 02:00:00,Bangalore,Suburban,Ring Road,1859,25,High,2,Fog
4300,2025-06-29 03:00:00,Chennai,Urban,Main Road,884,34,Severe,0,Cloudy
4301,2025-06-29 04:00:00,Delhi,Highway,Main Road,920,31,Severe,1,Rain
4302,2025-06-29 05:00:00,Hyderabad,Urban,Ring Road,751,85,Medium,0,Cloudy
4303,2025-06-29 06:00:00,Hyderabad,Suburban,Ring Road,187,27,Medium,0,Fog
4304,2025-06-29 07:00:00,Bangalore,Suburban,Main Road,997,54,Severe,0,Fog
4305,2025-06-29 08:00:00,Bangalore,Urban,Main Road,506,89,High,1,Fog
4306,2025-06-29 09:00:00,Delhi,Suburban,Main Road,863,77,Medium,1,Clear
4307,2025-06-29 10:00:00,Chennai,Highway,Street,872,21,Low,0,Rain
4308,2025-06-29 11:00:00,Hyderabad,Highway,Main Road,991,58,Medium,0,Rain
4309,2025-06-29 12:00:00,Delhi,Suburban,Ring Road,1916,42,Severe,0,Fog
4310,2025-06-29 13:00:00,Mumbai,Highway,Street,493,72,Severe,0,Rain
4311,2025-06-29 14:00:00,Mumbai,Highway,Main Road,402,27,Low,1,Fog
4312,2025-06-29 15:00:00,Delhi,Urban,Ring Road,1045,63,Medium,0,Rain
